method,seed,k_n,config,precision_sigma_L,precision_sigma_R,precision_sigma_W,pos_jitter,bias_sigma_L,bias_sigma_R,bias_sigma_W,ler_mae,lwr_mae,edge_mae
seg-only,0,10.886098437298202,"(1.5, 8.0, 0.7, 0.6)",0.043732400983572006,0.028593536466360092,0.05868256092071533,0.40589118003845215,0.1921457052230835,0.21126163005828857,0.08887815475463867,0.20170361548662186,0.0888780951499939,0.641149640083313
seg-only,0,10.886098437298202,"(1.5, 8.0, 0.7, 0.6)",0.06223323941230774,0.06888708472251892,0.06498889625072479,0.4250337481498718,0.17676973342895508,0.16015350818634033,0.04926490783691406,0.16846157610416412,0.06595872342586517,0.6456966400146484
seg-only,0,21.772196874596403,"(1.5, 8.0, 0.7, 0.6)",0.06615828722715378,0.08372989296913147,0.08001646399497986,0.5265361964702606,0.11471796035766602,0.10035216808319092,0.06130623817443848,0.11136382073163986,0.08276800811290741,0.6635006070137024
seg-only,0,21.772196874596403,"(1.5, 8.0, 0.7, 0.6)",0.0783112496137619,0.06100742891430855,0.09110397100448608,0.5148818790912628,0.19900989532470703,0.12372350692749023,0.009899735450744629,0.16136665642261505,0.07293529808521271,0.7070801258087158
seg-only,0,21.772196874596403,"(1.5, 8.0, 0.7, 0.6)",0.08350897580385208,0.08765421062707901,0.07433872669935226,0.5039978623390198,0.17140185832977295,0.08360898494720459,0.030843257904052734,0.13526220619678497,0.052684083580970764,0.6764872074127197
seg-only,0,21.772196874596403,"(1.5, 8.0, 0.7, 0.6)",0.07462681084871292,0.05123157799243927,0.08698863536119461,0.5010837763547897,0.18370354175567627,0.08362722396850586,0.00777888298034668,0.13366536051034927,0.07240602374076843,0.6657933294773102
seg-only,0,2.7215246093245504,"(1.5, 8.0, 0.7, -0.3)",0.03641201928257942,0.04865269735455513,0.05035017430782318,0.33731529116630554,0.22643721103668213,0.1812955141067505,0.3325471878051758,0.20386642217636108,0.3325473368167877,0.5958004891872406
seg-only,0,2.7215246093245504,"(1.5, 8.0, 0.7, -0.3)",0.03951658681035042,0.05083148926496506,0.06411708891391754,0.3456062227487564,0.22617125511169434,0.21775364875793457,0.3933875560760498,0.22196242213249207,0.3933875560760498,0.6074195206165314
seg-only,0,2.7215246093245504,"(1.5, 8.0, 0.7, -0.3)",0.03829917311668396,0.031738121062517166,0.053652938455343246,0.35429030656814575,0.21073567867279053,0.16062402725219727,0.3427855968475342,0.1856798157095909,0.34278565645217896,0.5965887010097504
seg-only,0,2.7215246093245504,"(1.5, 8.0, 0.7, -0.3)",0.052159249782562256,0.04009794816374779,0.05078893154859543,0.3489048629999161,0.2400277853012085,0.2109459638595581,0.4078251123428345,0.2254868894815445,0.4078250825405121,0.6005193591117859
seg-only,0,5.443049218649101,"(1.5, 8.0, 0.7, -0.3)",0.07451026141643524,0.028576692566275597,0.05826420336961746,0.3707614839076996,0.24448323249816895,0.14400720596313477,0.3227531909942627,0.19424522668123245,0.32275310158729553,0.5994223952293396
seg-only,0,5.443049218649101,"(1.5, 8.0, 0.7, -0.3)",0.0603240542113781,0.0558016337454319,0.06707405298948288,0.3767430782318115,0.14777612686157227,0.15967273712158203,0.22552180290222168,0.15372446179389954,0.22552183270454407,0.6212363541126251
seg-only,0,5.443049218649101,"(1.5, 8.0, 0.7, -0.3)",0.040515460073947906,0.03693326562643051,0.04987907409667969,0.38280411064624786,0.23103463649749756,0.21452605724334717,0.404630184173584,0.22278030961751938,0.4046303331851959,0.6475980877876282
seg-only,0,5.443049218649101,"(1.5, 8.0, 0.7, -0.3)",0.04358867555856705,0.040908388793468475,0.04779251664876938,0.3801635056734085,0.2527536153793335,0.19537878036499023,0.4026139974594116,0.2240661308169365,0.4026139974594116,0.6245587766170502
seg-only,0,10.886098437298202,"(1.5, 8.0, 0.7, -0.3)",0.05383525788784027,0.03533525392413139,0.06475111097097397,0.4111594706773758,0.19308948516845703,0.2013009786605835,0.36534547805786133,0.19719522446393967,0.36534547805786133,0.6571879982948303
seg-only,0,10.886098437298202,"(1.5, 8.0, 0.7, -0.3)",0.06729541718959808,0.05856170132756233,0.07762080430984497,0.41698816418647766,0.2469162940979004,0.20464766025543213,0.4029276371002197,0.22578196227550507,0.40292757749557495,0.6591488718986511
seg-only,0,10.886098437298202,"(1.5, 8.0, 0.7, -0.3)",0.07034788280725479,0.04963769391179085,0.0707460418343544,0.4062202423810959,0.23277926445007324,0.22331881523132324,0.3909510374069214,0.22804898768663406,0.390951007604599,0.6688209474086761
seg-only,0,10.886098437298202,"(1.5, 8.0, 0.7, -0.3)",0.033426642417907715,0.046045903116464615,0.044452276080846786,0.4093461334705353,0.2032461166381836,0.16525626182556152,0.31284308433532715,0.18425117433071136,0.3128432035446167,0.6201333403587341
seg-only,0,21.772196874596403,"(1.5, 8.0, 0.7, -0.3)",0.07094312459230423,0.11900502443313599,0.1311347931623459,0.5020586550235748,0.16551446914672852,0.07359063625335693,0.21429014205932617,0.13635581731796265,0.21429017186164856,0.639593243598938
seg-only,0,21.772196874596403,"(1.5, 8.0, 0.7, -0.3)",0.05684715509414673,0.07756450027227402,0.04283818602561951,0.5027818232774734,0.17796039581298828,0.14652025699615479,0.29856443405151367,0.16224034130573273,0.2985645532608032,0.6736436486244202
seg-only,0,21.772196874596403,"(1.5, 8.0, 0.7, -0.3)",0.04277905449271202,0.0715305283665657,0.05450095608830452,0.4813650995492935,0.14476406574249268,0.12252163887023926,0.22222518920898438,0.13364285230636597,0.22222518920898438,0.6616206467151642
seg-only,0,21.772196874596403,"(1.5, 8.0, 0.7, -0.3)",0.05739453434944153,0.06285440921783447,0.09508536756038666,0.48469141125679016,0.06726324558258057,0.18537402153015137,0.2024669647216797,0.1328708380460739,0.20246687531471252,0.6675567030906677
seg-only,0,2.7215246093245504,"(1.5, 20.0, 0.3, 0.0)",0.028045928105711937,0.032364826649427414,0.05486076697707176,0.34452857077121735,0.24685871601104736,0.24161255359649658,0.3532372713088989,0.2442355826497078,0.35323724150657654,0.6612774133682251
seg-only,0,2.7215246093245504,"(1.5, 20.0, 0.3, 0.0)",0.0278854388743639,0.023996666073799133,0.0471361018717289,0.3258513808250427,0.25242745876312256,0.23708903789520264,0.3547403812408447,0.2447582557797432,0.35474035143852234,0.6561050117015839
seg-only,0,2.7215246093245504,"(1.5, 20.0, 0.3, 0.0)",0.058251623064279556,0.04877179116010666,0.055516503751277924,0.3498902916908264,0.23222219944000244,0.24318253993988037,0.4644867181777954,0.23770233243703842,0.4644867181777954,0.6618742644786835
seg-only,0,2.7215246093245504,"(1.5, 20.0, 0.3, 0.0)",0.03944462910294533,0.037183407694101334,0.05695509538054466,0.3247723877429962,0.27989423274993896,0.26407861709594727,0.41760218143463135,0.2719864100217819,0.41760218143463135,0.6958508193492889
seg-only,0,5.443049218649101,"(1.5, 20.0, 0.3, 0.0)",0.03421221300959587,0.046181511133909225,0.05153733119368553,0.3701615035533905,0.263893723487854,0.18037331104278564,0.2937815189361572,0.22213350981473923,0.29378148913383484,0.6751143634319305
seg-only,0,5.443049218649101,"(1.5, 20.0, 0.3, 0.0)",0.02218007668852806,0.05485536903142929,0.05878962576389313,0.3440704792737961,0.3024256229400635,0.31313657760620117,0.44713687896728516,0.30778107047080994,0.4471367597579956,0.7290112376213074
seg-only,0,5.443049218649101,"(1.5, 20.0, 0.3, 0.0)",0.038860730826854706,0.04016580060124397,0.0622163861989975,0.3761005997657776,0.23422443866729736,0.22677206993103027,0.32124924659729004,0.2304983139038086,0.3212491571903229,0.6851232051849365
seg-only,0,5.443049218649101,"(1.5, 20.0, 0.3, 0.0)",0.04182058200240135,0.03056764043867588,0.06900708377361298,0.3614988923072815,0.19528138637542725,0.2712143659591675,0.3183281421661377,0.23324786126613617,0.31832802295684814,0.6564202606678009
seg-only,0,10.886098437298202,"(1.5, 20.0, 0.3, 0.0)",0.02768339402973652,0.05346967279911041,0.06818898767232895,0.4024043083190918,0.21992850303649902,0.20531070232391357,0.3234517574310303,0.21261955052614212,0.32345181703567505,0.6816222071647644
seg-only,0,10.886098437298202,"(1.5, 20.0, 0.3, 0.0)",0.05307052284479141,0.038639720529317856,0.040374502539634705,0.4038546681404114,0.23455476760864258,0.24766623973846436,0.2731809616088867,0.24111047387123108,0.2731810212135315,0.7202613353729248
seg-only,0,10.886098437298202,"(1.5, 20.0, 0.3, 0.0)",0.06252580136060715,0.038283176720142365,0.03733948618173599,0.4017757326364517,0.2479240894317627,0.20496904850006104,0.3221621513366699,0.22644659131765366,0.32216209173202515,0.6901297867298126
seg-only,0,10.886098437298202,"(1.5, 20.0, 0.3, 0.0)",0.04632775858044624,0.07164796441793442,0.06716231256723404,0.4160242825746536,0.18542790412902832,0.14152705669403076,0.28479278087615967,0.16347748786211014,0.28479284048080444,0.6863720417022705
seg-only,0,21.772196874596403,"(1.5, 20.0, 0.3, 0.0)",0.03001745417714119,0.06516749411821365,0.07794145494699478,0.49416735768318176,0.19196271896362305,0.1652834415435791,0.2639758586883545,0.1786230355501175,0.26397594809532166,0.7275879681110382
seg-only,0,21.772196874596403,"(1.5, 20.0, 0.3, 0.0)",0.07748472690582275,0.07641781121492386,0.12116669863462448,0.5020725131034851,0.15193414688110352,0.16688847541809082,0.18536686897277832,0.15941132605075836,0.1853669136762619,0.7223171591758728
seg-only,0,21.772196874596403,"(1.5, 20.0, 0.3, 0.0)",0.06806661188602448,0.04635315388441086,0.10245216637849808,0.48934306204319,0.0929485559463501,0.17261040210723877,0.22194969654083252,0.13428674638271332,0.2219497263431549,0.7104961276054382
seg-only,0,21.772196874596403,"(1.5, 20.0, 0.3, 0.0)",0.04980034381151199,0.052587732672691345,0.04419746249914169,0.4939369112253189,0.16145503520965576,0.11042201519012451,0.2155226469039917,0.13593852519989014,0.21552257239818573,0.7121715545654297
seg-only,0,2.7215246093245504,"(1.5, 20.0, 0.3, 0.3)",0.02532278746366501,0.045125238597393036,0.06116166338324547,0.33933374285697937,0.20332562923431396,0.27869391441345215,0.2582080364227295,0.24100975692272186,0.2582080066204071,0.6655707359313965
seg-only,0,2.7215246093245504,"(1.5, 20.0, 0.3, 0.3)",0.05379432439804077,0.04830352962017059,0.06585901230573654,0.3425319939851761,0.23483657836914062,0.26358747482299805,0.28074395656585693,0.24921198934316635,0.2807440161705017,0.6606157422065735
seg-only,0,2.7215246093245504,"(1.5, 20.0, 0.3, 0.3)",0.04510680213570595,0.041154325008392334,0.05295640602707863,0.336603045463562,0.28003692626953125,0.2560962438583374,0.28327667713165283,0.2680665850639343,0.2832767069339752,0.6821118295192719
seg-only,0,2.7215246093245504,"(1.5, 20.0, 0.3, 0.3)",0.05569080635905266,0.04636383056640625,0.08962886035442352,0.3169402927160263,0.194502592086792,0.26028358936309814,0.22511589527130127,0.22739311307668686,0.22511586546897888,0.6268813908100128
seg-only,0,5.443049218649101,"(1.5, 20.0, 0.3, 0.3)",0.06546139717102051,0.027046259492635727,0.09370534867048264,0.37016819417476654,0.2610654830932617,0.27897799015045166,0.23828721046447754,0.27002179622650146,0.23828721046447754,0.6911348700523376
seg-only,0,5.443049218649101,"(1.5, 20.0, 0.3, 0.3)",0.03085361234843731,0.033184587955474854,0.04468277096748352,0.34877993166446686,0.1870112419128418,0.2652794122695923,0.27500343322753906,0.22614527493715286,0.2750033736228943,0.6588926911354065
seg-only,0,5.443049218649101,"(1.5, 20.0, 0.3, 0.3)",0.03522369638085365,0.042186442762613297,0.09849171340465546,0.3666435182094574,0.20059359073638916,0.21983599662780762,0.21273255348205566,0.21021483093500137,0.21273255348205566,0.6792139708995819
seg-only,0,5.443049218649101,"(1.5, 20.0, 0.3, 0.3)",0.05415571853518486,0.025754021480679512,0.037585705518722534,0.34803934395313263,0.31098783016204834,0.2620360851287842,0.24643099308013916,0.28651197254657745,0.24643093347549438,0.7053661346435547
seg-only,0,10.886098437298202,"(1.5, 20.0, 0.3, 0.3)",0.03883914276957512,0.04401538521051407,0.06879960000514984,0.38161201775074005,0.18147361278533936,0.2512185573577881,0.2265000343322754,0.21634605526924133,0.2265000343322754,0.6925565302371979
seg-only,0,10.886098437298202,"(1.5, 20.0, 0.3, 0.3)",0.04031653329730034,0.04286319017410278,0.07003948837518692,0.3951288312673569,0.2507063150405884,0.25515198707580566,0.24304687976837158,0.252929151058197,0.24304689466953278,0.7175333499908447
seg-only,0,10.886098437298202,"(1.5, 20.0, 0.3, 0.3)",0.05920474976301193,0.0664110779762268,0.06294666975736618,0.40410663187503815,0.22699379920959473,0.257663369178772,0.24799668788909912,0.24232859164476395,0.24799668788909912,0.6805664598941803
seg-only,0,10.886098437298202,"(1.5, 20.0, 0.3, 0.3)",0.04462864249944687,0.0604863315820694,0.02344459481537342,0.4072115272283554,0.22618210315704346,0.19896984100341797,0.24977350234985352,0.21257595717906952,0.24977347254753113,0.6908196210861206
seg-only,0,21.772196874596403,"(1.5, 20.0, 0.3, 0.3)",0.07708846777677536,0.029032748192548752,0.05485035851597786,0.466790109872818,0.12008023262023926,0.1643122434616089,0.2540907859802246,0.14219626039266586,0.2540907859802246,0.7036250233650208
seg-only,0,21.772196874596403,"(1.5, 20.0, 0.3, 0.3)",0.06734687089920044,0.08051946759223938,0.04507859796285629,0.48225149512290955,0.20579981803894043,0.1352388858795166,0.20005333423614502,0.17051935195922852,0.200053408741951,0.7231630980968475
seg-only,0,21.772196874596403,"(1.5, 20.0, 0.3, 0.3)",0.0633898600935936,0.05811522528529167,0.10564027726650238,0.4806283861398697,0.2562979459762573,0.1323540210723877,0.21377670764923096,0.1943259835243225,0.21377670764923096,0.7494663894176483
seg-only,0,21.772196874596403,"(1.5, 20.0, 0.3, 0.3)",0.051395516842603683,0.04203605279326439,0.0490250438451767,0.4676319360733032,0.22045397758483887,0.1330662965774536,0.16803443431854248,0.17676007002592087,0.1680343747138977,0.7004596889019012
seg-only,0,2.7215246093245504,"(1.5, 20.0, 0.3, 0.6)",0.05012222006917,0.032666224986314774,0.059117816388607025,0.3646925538778305,0.21780669689178467,0.21460175514221191,0.09048378467559814,0.2162041962146759,0.09048382937908173,0.6759858131408691
seg-only,0,2.7215246093245504,"(1.5, 20.0, 0.3, 0.6)",0.03265034034848213,0.03570457547903061,0.06405847519636154,0.36494484543800354,0.2439194917678833,0.23497557640075684,0.09898436069488525,0.23944757133722305,0.09898433089256287,0.6722923517227173
seg-only,0,2.7215246093245504,"(1.5, 20.0, 0.3, 0.6)",0.05120323598384857,0.04714503511786461,0.02290976047515869,0.332872211933136,0.23764169216156006,0.24108386039733887,0.1814274787902832,0.23936276137828827,0.1814274936914444,0.6603410840034485
seg-only,0,2.7215246093245504,"(1.5, 20.0, 0.3, 0.6)",0.047806188464164734,0.037855058908462524,0.08060085028409958,0.3460502624511719,0.282045841217041,0.1798175573348999,0.08910799026489258,0.23093175888061523,0.09495677053928375,0.6618563532829285
seg-only,0,5.443049218649101,"(1.5, 20.0, 0.3, 0.6)",0.03611176088452339,0.04137810319662094,0.0641818717122078,0.34623584151268005,0.20590221881866455,0.33328282833099365,0.11423158645629883,0.2695925235748291,0.11482879519462585,0.6549038290977478
seg-only,0,5.443049218649101,"(1.5, 20.0, 0.3, 0.6)",0.06007186695933342,0.05098899081349373,0.05014626681804657,0.37987321615219116,0.23706161975860596,0.24599957466125488,0.1280125379562378,0.24153053015470505,0.1280125230550766,0.6909544467926025
seg-only,0,5.443049218649101,"(1.5, 20.0, 0.3, 0.6)",0.037250470370054245,0.055412162095308304,0.04819110035896301,0.3913156986236572,0.24296236038208008,0.1967679262161255,0.04842078685760498,0.2198651358485222,0.05654248595237732,0.6906901895999908
seg-only,0,5.443049218649101,"(1.5, 20.0, 0.3, 0.6)",0.03830583766102791,0.02344965934753418,0.05987608805298805,0.363929346203804,0.1626824140548706,0.14169752597808838,0.1513303518295288,0.15219000726938248,0.15133026242256165,0.6453076004981995
seg-only,0,10.886098437298202,"(1.5, 20.0, 0.3, 0.6)",0.07556512206792831,0.08487483114004135,0.06674790382385254,0.40871837735176086,0.21523284912109375,0.22575092315673828,0.14499211311340332,0.2204919382929802,0.14499203860759735,0.7095956206321716
seg-only,0,10.886098437298202,"(1.5, 20.0, 0.3, 0.6)",0.03920183703303337,0.02441244386136532,0.04459035396575928,0.40529100596904755,0.21716809272766113,0.2481689453125,0.08128249645233154,0.23266855627298355,0.08128246665000916,0.7180755734443665
seg-only,0,10.886098437298202,"(1.5, 20.0, 0.3, 0.6)",0.03649557754397392,0.06169863045215607,0.05720952898263931,0.397428959608078,0.2427424192428589,0.21249425411224365,0.07918274402618408,0.22761833667755127,0.08333072066307068,0.7131087779998779
seg-only,0,10.886098437298202,"(1.5, 20.0, 0.3, 0.6)",0.06975508481264114,0.03521198406815529,0.06568024307489395,0.4193694293498993,0.16732168197631836,0.12130463123321533,0.036116838455200195,0.14431305974721909,0.0495329350233078,0.6782944202423096
seg-only,0,21.772196874596403,"(1.5, 20.0, 0.3, 0.6)",0.057957325130701065,0.047219168394804,0.07784155756235123,0.47855132818222046,0.1456453800201416,0.1499720811843872,0.020576000213623047,0.1478087529540062,0.0653281956911087,0.7108820676803589
seg-only,0,21.772196874596403,"(1.5, 20.0, 0.3, 0.6)",0.05001912638545036,0.05195063352584839,0.04488416388630867,0.4576401561498642,0.1582489013671875,0.15226173400878906,0.0242917537689209,0.15525531023740768,0.04068334400653839,0.7073113918304443
seg-only,0,21.772196874596403,"(1.5, 20.0, 0.3, 0.6)",0.04184442758560181,0.07284276932477951,0.07292287051677704,0.4744994044303894,0.1936126947402954,0.16978776454925537,0.022571921348571777,0.1817002072930336,0.05810081958770752,0.7304800152778625
seg-only,0,21.772196874596403,"(1.5, 20.0, 0.3, 0.6)",0.07022413611412048,0.06789441406726837,0.1303025186061859,0.46716591715812683,0.18401813507080078,0.19336235523223877,0.09757232666015625,0.18869026005268097,0.1345106065273285,0.7092158794403076
seg-only,0,2.7215246093245504,"(1.5, 20.0, 0.3, -0.3)",0.0584297813475132,0.040970634669065475,0.07373908162117004,0.3427973687648773,0.2152113914489746,0.2512826919555664,0.3801758289337158,0.23324696719646454,0.38017576932907104,0.6673274040222168
seg-only,0,2.7215246093245504,"(1.5, 20.0, 0.3, -0.3)",0.019957156851887703,0.046975500881671906,0.046567823737859726,0.3352622538805008,0.23934590816497803,0.22129619121551514,0.36075663566589355,0.23032104223966599,0.3607565760612488,0.6481182277202606
seg-only,0,2.7215246093245504,"(1.5, 20.0, 0.3, -0.3)",0.045948028564453125,0.04653070867061615,0.05876333266496658,0.32788506150245667,0.287736177444458,0.23398685455322266,0.5089366436004639,0.2608615383505821,0.5089367032051086,0.6606480479240417
seg-only,0,2.7215246093245504,"(1.5, 20.0, 0.3, -0.3)",0.034466467797756195,0.04864462837576866,0.04413849487900734,0.33335112035274506,0.3714854121208191,0.2006521224975586,0.5046281814575195,0.28606874495744705,0.5046281814575195,0.683234304189682
