method,edge_mae,ler_mae,lwr_mae
Classical: Threshold + sub-pixel,0.2568594717334892,0.05186014361827329,0.044146457095788794
Classical: Threshold + sub-pixel,0.26412012375424143,0.05418049693946814,0.0475450174729497
Classical: Threshold + sub-pixel,0.25795635005500345,0.05909693928829807,0.06236836230893772
Classical: Threshold + sub-pixel,0.24753054264652832,0.05802118633084019,0.0708724012285411
Classical: Threshold + sub-pixel,0.2646420565172254,0.04074088099524764,0.015047368410026518
Classical: Threshold + sub-pixel,0.25648598346991086,0.045016051840014226,0.04722384343417785
Classical: Threshold + sub-pixel,0.25181967544812833,0.06593647909991374,0.07371371933767801
Classical: Threshold + sub-pixel,0.2720433609664282,0.04063975078601034,0.03794430457589959
Classical: Threshold + sub-pixel,0.2679012663595429,0.03350656596054957,0.016651411273192362
Classical: Threshold + sub-pixel,0.2681140203499119,0.05213275536165862,0.035536883394056584
Classical: Threshold + sub-pixel,0.250330503770212,0.043510123821862035,0.043926216360593795
Classical: Threshold + sub-pixel,0.25879244237645344,0.046899862792412206,0.026258439325941296
Classical: Threshold + sub-pixel,0.272518352077433,0.056886217216906454,0.025871716100057895
Classical: Threshold + sub-pixel,0.2858672658597051,0.0455008309399445,0.049767474938082756
Classical: Threshold + sub-pixel,0.3020785170157303,0.11813889346267459,0.07447617777056958
Classical: Threshold + sub-pixel,0.2980610874989532,0.09372335520040664,0.040371360174995985
Classical: Threshold + sub-pixel,0.2772005241940749,0.043512628827023336,0.012144222576867314
Classical: Threshold + sub-pixel,0.36377146025324164,0.12042458660552224,0.14010790779804516
Classical: Threshold + sub-pixel,0.35284060877129664,0.10235639208890102,0.14309080414540176
Classical: Threshold + sub-pixel,0.35225673664790147,0.09628571141806397,0.1233954248808864
Classical: Threshold + sub-pixel,0.35278160919636264,0.0928420070575593,0.11082967632674956
Classical: Threshold + sub-pixel,0.3680925977593275,0.10885721493657985,0.15135908094492967
Classical: Threshold + sub-pixel,0.3804374013419386,0.12377090854898443,0.16742118526995098
Classical: Threshold + sub-pixel,0.36476942667657775,0.07308163686791636,0.06884686964236053
Classical: Threshold + sub-pixel,0.3620601726240858,0.10246229492365533,0.16004206507444074
Classical: Threshold + sub-pixel,0.3653991512237704,0.09878031327843195,0.1181322029874412
Classical: Threshold + sub-pixel,0.3731586041488214,0.10082514119140451,0.1570243175923336
Classical: Threshold + sub-pixel,0.3783563396632422,0.11945769250669724,0.2012528136370202
Classical: Threshold + sub-pixel,0.37945355283836113,0.11242823145027958,0.18423983317831905
Classical: Threshold + sub-pixel,0.3824190754996188,0.11844322968146637,0.17807009538072682
Classical: Threshold + sub-pixel,0.36927953724813134,0.10576089854261106,0.14948709044454045
Classical: Threshold + sub-pixel,0.3644370403728435,0.08649281222966776,0.1402300495919384
Classical: Threshold + sub-pixel,0.397194822968176,0.06872675049874588,0.10619416302274498
Classical: Threshold + sub-pixel,0.38624035213130803,0.09043467190428989,0.14838694791545093
Classical: Threshold + sub-pixel,0.4012667934691976,0.11063049727258134,0.12999679444504597
Classical: Threshold + sub-pixel,0.3788056488647752,0.09316116149027431,0.11599511374005012
Classical: Threshold + sub-pixel,0.3902585328988186,0.10251839765774129,0.1373868626261876
Classical: Threshold + sub-pixel,0.3629883735683668,0.1060606012281693,0.10356457007535003
Classical: Threshold + sub-pixel,0.35431039701386463,0.08050878895880209,0.06571183187280072
Classical: Threshold + sub-pixel,0.35107870027937926,0.09943683626895994,0.059919949123125704
Classical: Threshold + sub-pixel,0.36199532183458616,0.11186025741917116,0.07501979405944548
Classical: Threshold + sub-pixel,0.36094795143057457,0.10181715128989244,0.09771162327549865
Classical: Threshold + sub-pixel,0.38498889586414364,0.14538289919774017,0.12425999310895763
Classical: Threshold + sub-pixel,0.3718741305424901,0.10795256386360741,0.09211892941899258
Classical: Threshold + sub-pixel,0.3614547630080439,0.14482012355471818,0.11080368657240935
Classical: Threshold + sub-pixel,0.3674378397889741,0.09952489373614237,0.06560723773702382
Classical: Threshold + sub-pixel,0.37282923528971035,0.1054873196897883,0.04409961198436463
Classical: Threshold + sub-pixel,0.37476863169001684,0.10815198485797772,0.09184729483277776
Classical: Threshold + sub-pixel,0.3610667937318682,0.10236904894190513,0.08740862294877871
Classical: Threshold + sub-pixel,0.38648818091828213,0.13681096286600458,0.10588950815242004
Classical: Threshold + sub-pixel,0.3608833616845355,0.09290722119042094,0.07749921545169958
Classical: Threshold + sub-pixel,0.37400800930991496,0.09171538032228255,0.08731941849834213
Classical: Threshold + sub-pixel,0.38698924309636407,0.10837507134591662,0.08268456473962038
Classical: Threshold + sub-pixel,0.38538651364381404,0.09170433130423628,0.06209454394350855
Classical: Threshold + sub-pixel,0.37314180002563224,0.09792058686623051,0.06489697438175801
Classical: Threshold + sub-pixel,0.3707399659901297,0.10310217594085502,0.019903874498653273
Classical: Threshold + sub-pixel,0.3889920330118138,0.08183445253169874,0.050625610087830175
Classical: Threshold + sub-pixel,0.20196468204777518,0.008487238721972101,0.003977261592968517
Classical: Threshold + sub-pixel,0.19586473961644824,0.016793979364489342,0.01870332054508861
Classical: Threshold + sub-pixel,0.2045910047371206,0.03963557005478924,0.06166676244411118
Classical: Threshold + sub-pixel,0.1920834960804291,0.02538421516028322,0.02738041512644429
Classical: Threshold + sub-pixel,0.19306093383998646,0.0053438501970037855,0.02456677757956438
Classical: Threshold + sub-pixel,0.1932215779975913,0.02275677124451958,4.752447829226014e-05
Classical: Threshold + sub-pixel,0.19741501763871655,0.013677899549458195,0.005882414929314628
Classical: Threshold + sub-pixel,0.20416648439112203,0.02136462033731945,0.01187781375215824
Classical: Threshold + sub-pixel,0.1977808532912919,0.034630995399278275,0.026462375872672972
Classical: Threshold + sub-pixel,0.2052379521687051,0.019081414617011294,0.04074404799801101
Classical: Threshold + sub-pixel,0.20852143697838266,0.03115850421494626,0.05353347671480968
Classical: Threshold + sub-pixel,0.20446785429813097,0.0028039962369632576,0.014976297304932107
Classical: Threshold + sub-pixel,0.20825396377233257,0.0073832946392700105,0.003998255903492343
Classical: Threshold + sub-pixel,0.2093689118676484,0.014666745949324156,0.0204173015536373
Classical: Threshold + sub-pixel,0.21037395423860666,0.004080212043469755,0.009267733100778663
Classical: Threshold + sub-pixel,0.22698100558066164,0.023895406407638653,0.02903493960906456
Classical: Threshold + sub-pixel,0.22194103283600802,0.022717886230660955,0.03221348357299192
Classical: Threshold + sub-pixel,0.21796497268332332,0.024035817940177617,0.014319785629808734
Classical: Threshold + sub-pixel,0.21712163841290671,0.008339299494869001,0.0028334736276525163
Classical: Threshold + sub-pixel,0.2215409410886818,0.019682817483319015,0.013265213755333072
Classical: Threshold + sub-pixel,0.20115275354037165,0.015859058593426623,0.007182603252355424
Classical: Threshold + sub-pixel,0.20081350886168214,0.021582532855100256,0.02345157915318108
Classical: Threshold + sub-pixel,0.19918092106558852,0.018077654096446905,0.015531534161671523
Classical: Threshold + sub-pixel,0.19019039070161597,0.00532374392201973,0.012920927994914955
Classical: Threshold + sub-pixel,0.1931053880768762,0.016999312716308834,0.008945185122426036
Classical: Threshold + sub-pixel,0.19963299448699828,0.018215523984095316,0.014213640720944554
Classical: Threshold + sub-pixel,0.20278665949557514,0.015658982776296737,0.007306794089688484
Classical: Threshold + sub-pixel,0.19462198947675372,0.008345044141025992,0.0034077061399750974
Classical: Threshold + sub-pixel,0.20324007602838676,0.018610436658689666,0.006666576834051252
Classical: Threshold + sub-pixel,0.19784743142064554,0.00945530909400838,0.009556736355353035
Classical: Threshold + sub-pixel,0.23125296462319522,0.07987908669649046,0.04911074214582811
Classical: Threshold + sub-pixel,0.19906280002898963,0.024495647401735043,0.001271286691233664
