detector,localization,k_n,edge_mae,ler_mae,lwr_mae
threshold,sub-pixel,5.443049218649101,1.3260147854575246,0.28664305049332295,0.6185477688928775
canny,pixel,5.443049218649101,1.4709586129735968,0.354846195852618,0.70094863235308
canny,sub-pixel,5.443049218649101,1.4506215801591975,0.2682123378921242,0.5756128646719894
threshold,pixel,5.443049218649101,1.326166914460532,0.2856365289737802,0.46442422393677396
threshold,sub-pixel,5.443049218649101,1.337853234102127,0.29433029086528406,0.4872024752650659
canny,pixel,5.443049218649101,1.4706524890511932,0.35880806779730035,0.6375574758456828
canny,sub-pixel,5.443049218649101,1.450215205287933,0.2625149565497785,0.4838184615835268
threshold,pixel,5.443049218649101,1.3826646989352271,0.3304752428257579,0.2856107677320081
threshold,sub-pixel,5.443049218649101,1.3836743096556732,0.3564704888232644,0.3258813423144957
canny,pixel,5.443049218649101,1.546149437424341,0.3915802909983638,0.39312019794994035
canny,sub-pixel,5.443049218649101,1.5080984676924973,0.2837043321442597,0.222965285961638
threshold,pixel,5.443049218649101,1.409885066580849,0.2711136123354104,0.3271354138152085
threshold,sub-pixel,5.443049218649101,1.424823055552248,0.2779941783930018,0.34494757295029954
canny,pixel,5.443049218649101,1.521281490034982,0.3093230190765902,0.34240821874471417
canny,sub-pixel,5.443049218649101,1.5092773180432166,0.25066360103714314,0.24748058678858853
threshold,pixel,5.443049218649101,1.362628847097806,0.3359402078547392,0.4361945667619549
threshold,sub-pixel,5.443049218649101,1.3767978443647082,0.3527686988126221,0.44411172650649666
canny,pixel,5.443049218649101,1.5157440595232852,0.3400835775172377,0.42311137730167037
canny,sub-pixel,5.443049218649101,1.472395849900607,0.28760109127706257,0.3569833491040295
threshold,pixel,5.443049218649101,1.3062434132656757,0.31581401258297925,0.3313188889880161
threshold,sub-pixel,5.443049218649101,1.3171430424780124,0.347822568218637,0.38472898494525576
canny,pixel,5.443049218649101,1.4869834073994128,0.30352817151218336,0.2855988489454542
canny,sub-pixel,5.443049218649101,1.478218460168201,0.19268300823141638,0.19047606034647124
threshold,pixel,5.443049218649101,1.4054004271998073,0.34254241234547744,0.48262594568112016
threshold,sub-pixel,5.443049218649101,1.4120058980536374,0.3569447602390806,0.4860227246273139
canny,pixel,5.443049218649101,1.5143250884182566,0.34749099167282227,0.32814108181722634
canny,sub-pixel,5.443049218649101,1.4682336957429705,0.2662216263207059,0.27880655144231103
threshold,pixel,5.443049218649101,1.3627944720286234,0.3002322060319077,0.4848205373429624
threshold,sub-pixel,5.443049218649101,1.355337951287901,0.31675132217431456,0.5394376946784674
canny,pixel,5.443049218649101,1.5299702575217418,0.3349145371365285,0.5541231769442587
canny,sub-pixel,5.443049218649101,1.4825008798849524,0.2798342934419922,0.46174504167504393
threshold,pixel,5.443049218649101,1.348771258214844,0.2557968377690216,0.2918960248654381
threshold,sub-pixel,5.443049218649101,1.340967324619038,0.2870423157983125,0.34115691865959863
canny,pixel,5.443049218649101,1.4871142349024264,0.33414636104564577,0.3520954045422853
canny,sub-pixel,5.443049218649101,1.4510346012043625,0.21799396851250286,0.18241564392219467
threshold,pixel,5.443049218649101,1.3756060455388563,0.27110061382486517,0.42142655401341633
threshold,sub-pixel,5.443049218649101,1.3758578604100826,0.29041651693982673,0.4568466521490149
canny,pixel,5.443049218649101,1.5348780764540764,0.2907347313270152,0.5042345052865305
canny,sub-pixel,5.443049218649101,1.5243241002572196,0.19798243579466246,0.3654045661110765
threshold,pixel,5.443049218649101,1.3950740991117376,0.23145081190789807,0.4404732222578642
threshold,sub-pixel,5.443049218649101,1.3849377526267124,0.2489384878692884,0.45798252859737976
canny,pixel,5.443049218649101,1.5149439471170798,0.33798029521550066,0.6880085918138827
