method,config,edge_mae,ler_mae,lwr_mae,seed
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.6334069967269897,0.20857125520706177,0.37589120864868164,0
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.6102933585643768,0.21312302350997925,0.3633763790130615,0
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.6330400705337524,0.2033613920211792,0.39261627197265625,0
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.6222046613693237,0.24585175514221191,0.4174344539642334,0
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.6296885907649994,0.2120192050933838,0.429284930229187,0
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.5500061213970184,0.1402532458305359,0.26875996589660645,0
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.6071215867996216,0.24424415826797485,0.42570924758911133,0
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.6107405722141266,0.19140726327896118,0.3210461139678955,0
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.6224731504917145,0.2514875531196594,0.41377830505371094,0
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.6211468279361725,0.2800200581550598,0.5826971530914307,0
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.6081060767173767,0.21969610452651978,0.38706791400909424,0
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.6490564048290253,0.3406705856323242,0.6286964416503906,0
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.6424592733383179,0.22941291332244873,0.35825514793395996,0
seg-only,"(1.5, 20.0, 0.3, 0.0)",0.6874628961086273,0.2427244782447815,0.37544429302215576,0
seg-only,"(1.5, 20.0, 0.3, 0.0)",0.6608540117740631,0.2660564184188843,0.32541215419769287,0
seg-only,"(1.5, 20.0, 0.3, 0.0)",0.7047772705554962,0.2397860288619995,0.3742959499359131,0
seg-only,"(1.5, 20.0, 0.3, 0.0)",0.6686179041862488,0.21088027954101562,0.3282046318054199,0
seg-only,"(1.5, 20.0, 0.3, 0.0)",0.6772199273109436,0.27703148126602173,0.4224238395690918,0
seg-only,"(1.5, 20.0, 0.3, 0.0)",0.6382687985897064,0.2475162148475647,0.2532302141189575,0
seg-only,"(1.5, 20.0, 0.3, 0.0)",0.688686728477478,0.25048673152923584,0.38158559799194336,0
seg-only,"(1.5, 20.0, 0.3, 0.0)",0.6889776885509491,0.3325086832046509,0.42796242237091064,0
seg-only,"(1.5, 20.0, 0.3, 0.0)",0.697133481502533,0.24696171283721924,0.3516402244567871,0
seg-only,"(1.5, 20.0, 0.3, 0.0)",0.7082404494285583,0.24599981307983398,0.3616715669631958,0
seg-only,"(1.5, 20.0, 0.3, 0.0)",0.6630930006504059,0.25877130031585693,0.32887303829193115,0
seg-only,"(1.5, 20.0, 0.3, 0.0)",0.7057651281356812,0.3026069402694702,0.4053382873535156,0
seg-only,"(1.5, 20.0, 0.3, 0.0)",0.6683601438999176,0.2319091558456421,0.2714143991470337,0
seg-only,"(1.5, 20.0, 0.3, 0.0)",0.6730350852012634,0.21788495779037476,0.366300106048584,0
seg-only,"(1.5, 20.0, 0.3, 0.0)",0.685878336429596,0.2760350704193115,0.46407055854797363,0
seg-only,"(1.5, 20.0, 0.3, 0.3)",0.6678716540336609,0.2684975266456604,0.24489033222198486,0
seg-only,"(1.5, 20.0, 0.3, 0.3)",0.7024670243263245,0.2379159927368164,0.19750142097473145,0
seg-only,"(1.5, 20.0, 0.3, 0.3)",0.6800954043865204,0.23471450805664062,0.343650221824646,0
seg-only,"(1.5, 20.0, 0.3, 0.3)",0.6859190165996552,0.2760974168777466,0.3013491630554199,0
seg-only,"(1.5, 20.0, 0.3, 0.3)",0.7123246788978577,0.2636113166809082,0.26018762588500977,0
seg-only,"(1.5, 20.0, 0.3, 0.3)",0.6537693738937378,0.21606725454330444,0.28938424587249756,0
