method,config,edge_mae,ler_mae,lwr_mae,seed
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.45192675292491913,0.07695412635803223,0.05449199676513672,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.43720869719982147,0.04424518346786499,0.10907495021820068,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.46751561760902405,0.06312906742095947,0.05296003818511963,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.4604858458042145,0.04266554117202759,0.029204726219177246,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.43375495076179504,0.08629453182220459,0.0320744514465332,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.45462070405483246,0.10989254713058472,0.023403167724609375,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.4681551605463028,0.08909720182418823,0.06558942794799805,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.4538831412792206,0.08362478017807007,0.176255464553833,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.42332959175109863,0.040106117725372314,0.04988837242126465,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.4532240927219391,0.07261925935745239,0.09382486343383789,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.4819779396057129,0.1033446192741394,0.24064230918884277,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.4463662803173065,0.05566662549972534,0.12267160415649414,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.456140473484993,0.0736013650894165,0.0390317440032959,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.4362056404352188,0.007636845111846924,0.06348514556884766,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.42830565571784973,0.046872735023498535,0.009085416793823242,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.3922615796327591,0.0915302038192749,0.10461342334747314,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.44754649698734283,0.1102977991104126,0.18586206436157227,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.4693014323711395,0.10103434324264526,0.19503045082092285,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.42168305814266205,0.0337713360786438,0.012615203857421875,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.4170484244823456,0.085976243019104,0.15639245510101318,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.44955992698669434,0.03247100114822388,0.03943061828613281,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.4365560710430145,0.07190823554992676,0.02541661262512207,0
seg-only,"(3.0, 8.0, 0.3, 0.0)",1.518149733543396,0.7584596872329712,0.9665987491607666,0
seg-only,"(3.0, 8.0, 0.3, 0.0)",1.5491441488265991,0.8193367719650269,1.096339464187622,0
seg-only,"(3.0, 8.0, 0.3, 0.0)",1.5251732468605042,0.8126829862594604,1.2424440383911133,0
seg-only,"(3.0, 8.0, 0.3, 0.0)",1.500934362411499,0.7820135354995728,1.2194833755493164,0
seg-only,"(3.0, 8.0, 0.3, 0.0)",1.6111322045326233,0.824658989906311,1.0686366558074951,0
seg-only,"(3.0, 8.0, 0.3, 0.0)",1.5662782192230225,0.8495392799377441,1.1518988609313965,0
seg-only,"(3.0, 8.0, 0.3, 0.0)",1.5256800651550293,0.8018087148666382,1.3203444480895996,0
