method,config,edge_mae,ler_mae,lwr_mae,seed
seg+pos+rms,"(3.0, 8.0, 0.7, 0.0)",0.48721519112586975,0.08884632587432861,0.13567495346069336,0
seg+pos+rms,"(3.0, 8.0, 0.7, 0.0)",0.4609083831310272,0.09117460250854492,0.15764307975769043,0
seg+pos+rms,"(3.0, 8.0, 0.7, 0.0)",0.45983806252479553,0.10359740257263184,0.1486659049987793,0
seg+pos+rms,"(3.0, 8.0, 0.7, 0.0)",0.4871352016925812,0.0898137092590332,0.1269092559814453,0
seg+pos+rms,"(3.0, 8.0, 0.7, 0.6)",0.4353775829076767,0.12391459941864014,0.0891718864440918,0
seg+pos+rms,"(3.0, 8.0, 0.7, 0.6)",0.4673469066619873,0.12022900581359863,0.040427446365356445,0
seg+pos+rms,"(3.0, 8.0, 0.7, 0.6)",0.4919386953115463,0.10229408740997314,0.0898592472076416,0
seg+pos+rms,"(3.0, 8.0, 0.7, 0.6)",0.47370101511478424,0.13699722290039062,0.0919802188873291,0
seg+pos+rms,"(3.0, 20.0, 0.3, 0.0)",0.6303527057170868,0.15614748001098633,0.22697854042053223,0
seg+pos+rms,"(3.0, 20.0, 0.3, 0.0)",0.6701876521110535,0.14955449104309082,0.23092198371887207,0
seg+pos+rms,"(3.0, 20.0, 0.3, 0.0)",0.6650274991989136,0.15569305419921875,0.22252225875854492,0
seg+pos+rms,"(3.0, 20.0, 0.3, 0.0)",0.6735041439533234,0.1907891035079956,0.3316383361816406,0
seg+pos+rms,"(3.0, 20.0, 0.3, 0.6)",0.6460708379745483,0.18038547039031982,0.13511323928833008,0
seg+pos+rms,"(3.0, 20.0, 0.3, 0.6)",0.6515672206878662,0.1906743049621582,0.10201382637023926,0
seg+pos+rms,"(3.0, 20.0, 0.3, 0.6)",0.6835460662841797,0.19794905185699463,0.13686203956604004,0
seg+pos+rms,"(3.0, 20.0, 0.3, 0.6)",0.6563528776168823,0.16901171207427979,0.09230327606201172,0
seg+pos+rms,"(3.0, 20.0, 0.7, 0.0)",0.295125812292099,0.06753230094909668,0.10040521621704102,0
seg+pos+rms,"(3.0, 20.0, 0.7, 0.0)",0.3026741147041321,0.06363844871520996,0.10106706619262695,0
seg+pos+rms,"(3.0, 20.0, 0.7, 0.0)",0.2822176516056061,0.06399738788604736,0.060393333435058594,0
seg+pos+rms,"(3.0, 20.0, 0.7, 0.0)",0.2961907237768173,0.040708065032958984,0.034691810607910156,0
seg+pos+rms,"(3.0, 20.0, 0.7, 0.6)",0.31012432277202606,0.03308594226837158,0.032477617263793945,0
seg+pos+rms,"(3.0, 20.0, 0.7, 0.6)",0.32114359736442566,0.0426785945892334,0.013175249099731445,0
seg+pos+rms,"(3.0, 20.0, 0.7, 0.6)",0.30111856758594513,0.06691348552703857,0.006924152374267578,0
seg+pos+rms,"(3.0, 20.0, 0.7, 0.6)",0.28660009801387787,0.05664348602294922,0.05959796905517578,0
seg+pos+rms+psd,"(1.5, 8.0, 0.3, 0.0)",0.4757009446620941,0.11740279197692871,0.151780366897583,0
seg+pos+rms+psd,"(1.5, 8.0, 0.3, 0.0)",0.4893814027309418,0.059233248233795166,0.07474720478057861,0
seg+pos+rms+psd,"(1.5, 8.0, 0.3, 0.0)",0.4864065498113632,0.09692519903182983,0.1940462589263916,0
seg+pos+rms+psd,"(1.5, 8.0, 0.3, 0.0)",0.5000512301921844,0.016530871391296387,0.005568265914916992,0
seg+pos+rms+psd,"(1.5, 8.0, 0.3, 0.6)",0.4966582804918289,0.06863749027252197,0.05346119403839111,0
seg+pos+rms+psd,"(1.5, 8.0, 0.3, 0.6)",0.5009987056255341,0.07438266277313232,0.1152653694152832,0
seg+pos+rms+psd,"(1.5, 8.0, 0.3, 0.6)",0.4905833452939987,0.0790560245513916,0.002798914909362793,0
seg+pos+rms+psd,"(1.5, 8.0, 0.3, 0.6)",0.520514190196991,0.05732464790344238,0.0953606367111206,0
seg+pos+rms+psd,"(1.5, 8.0, 0.7, 0.0)",0.31197988986968994,0.006652414798736572,0.06435561180114746,0
