method,seed,config,logpsd_L_all,logpsd_L_low,logpsd_L_mid,logpsd_L_high,logpsd_R_all,logpsd_R_low,logpsd_R_mid,logpsd_R_high,logpsd_W_all,logpsd_W_low,logpsd_W_mid,logpsd_W_high,logpsd_mean_all
seg+pos,1,"(3.0, 20.0, 0.7, 0.0)",4.836545944213867,0.45862385630607605,4.522521018981934,7.1711506843566895,4.589529991149902,0.44248518347740173,4.651143550872803,6.441938400268555,4.670680999755859,0.4453764855861664,4.513162612915039,6.778339385986328,4.69891897837321
seg+pos,1,"(3.0, 20.0, 0.7, 0.0)",4.577454566955566,0.3075217306613922,4.341368198394775,6.784280776977539,4.616575241088867,0.2702464461326599,4.4494476318359375,6.789701461791992,4.460696220397949,0.252749502658844,4.448749542236328,6.414772987365723,4.551575342814128
seg+pos,1,"(3.0, 20.0, 0.7, 0.0)",5.065523147583008,0.6008278727531433,5.124114036560059,7.06756067276001,5.205074310302734,0.43727946281433105,5.429409503936768,7.181259632110596,5.003450393676758,0.4981728792190552,5.019632339477539,7.066628456115723,5.091349283854167
seg+pos,1,"(3.0, 20.0, 0.7, 0.0)",4.5161237716674805,0.5081373453140259,4.27872896194458,6.603358745574951,4.746424674987793,0.45810970664024353,4.903470039367676,6.568602561950684,4.461427211761475,0.3895081877708435,4.2972025871276855,6.50499963760376,4.574658552805583
seg+pos,1,"(3.0, 20.0, 0.7, 0.0)",4.860674858093262,0.5761843323707581,5.113583087921143,6.585224151611328,4.47247838973999,0.5947145223617554,4.315325736999512,6.419368267059326,4.390533924102783,0.6646329164505005,4.27214241027832,6.228572368621826,4.574562390645345
seg+pos,1,"(3.0, 20.0, 0.7, 0.0)",4.682100772857666,0.609130322933197,4.779754161834717,6.464280128479004,4.996866226196289,0.400213360786438,5.039100170135498,7.076165676116943,4.762179374694824,0.4701100289821625,4.900115489959717,6.605198860168457,4.81371545791626
seg+pos,1,"(3.0, 20.0, 0.7, 0.0)",4.485525608062744,0.39138293266296387,4.2342634201049805,6.626391887664795,4.922950744628906,0.7277802228927612,4.810348033905029,6.971786022186279,4.81315803527832,0.6468162536621094,4.628661155700684,6.920583724975586,4.74054479598999
seg+pos,1,"(3.0, 20.0, 0.7, 0.0)",4.947623252868652,0.563495397567749,4.850372314453125,7.068317413330078,4.801607131958008,0.5220106840133667,4.557494640350342,7.020918846130371,4.873394966125488,0.5989755392074585,4.828831195831299,6.8907694816589355,4.874208450317383
seg+pos,1,"(3.0, 20.0, 0.7, 0.0)",4.416412353515625,0.31935805082321167,4.367339134216309,6.356433391571045,5.035754680633545,0.618698000907898,5.143930912017822,6.966220855712891,4.540475845336914,0.48532533645629883,4.415591716766357,6.53696870803833,4.664214293162028
seg+pos,1,"(3.0, 20.0, 0.7, 0.0)",4.613351821899414,0.4865017533302307,4.591248512268066,6.540155410766602,4.990344047546387,0.24382942914962769,4.874563694000244,7.296823978424072,4.866817474365234,0.4482147693634033,4.725216865539551,7.047773361206055,4.823504447937012
seg+pos,1,"(3.0, 20.0, 0.7, 0.0)",4.929248809814453,0.44429272413253784,4.790027141571045,7.138449668884277,4.895832538604736,0.5738698840141296,4.840733528137207,6.945684909820557,4.846973419189453,0.48608526587486267,5.010108470916748,6.69655704498291,4.890684922536214
seg+pos,1,"(3.0, 20.0, 0.7, 0.3)",4.883716583251953,0.336084246635437,4.928630352020264,6.937709808349609,4.663668632507324,0.27757614850997925,4.543369293212891,6.808318138122559,4.430346965789795,0.4050801396369934,4.278243064880371,6.440265655517578,4.659244060516357
seg+pos,1,"(3.0, 20.0, 0.7, 0.3)",5.005784511566162,0.42355430126190186,4.998559951782227,7.127885818481445,5.101064682006836,0.6542962789535522,5.0399322509765625,7.21455192565918,4.681156635284424,0.45955920219421387,4.6816911697387695,6.629052639007568,4.929335276285808
seg+pos,1,"(3.0, 20.0, 0.7, 0.3)",5.01997184753418,0.5681768655776978,4.9631667137146,7.131453037261963,4.957914352416992,0.5319459438323975,4.9190497398376465,7.039535999298096,4.7022247314453125,0.3971860408782959,4.7593183517456055,6.632072925567627,4.893370310465495
seg+pos,1,"(3.0, 20.0, 0.7, 0.3)",4.539305210113525,0.5333504676818848,4.38628625869751,6.541226387023926,4.375603675842285,0.5094729065895081,4.1785807609558105,6.35699462890625,4.196583271026611,0.5205245018005371,3.8360626697540283,6.253747463226318,4.370497385660808
seg+pos,1,"(3.0, 20.0, 0.7, 0.3)",4.9164228439331055,0.3718961179256439,4.922968864440918,7.007351398468018,4.978889465332031,0.44440126419067383,5.088967323303223,6.961652755737305,4.45909309387207,0.4598838686943054,4.56387186050415,6.200102806091309,4.784801801045735
seg+pos,1,"(3.0, 20.0, 0.7, 0.3)",4.938605785369873,0.6480460166931152,4.771854877471924,7.085616111755371,4.727055072784424,0.5273962616920471,4.811428546905518,6.580986976623535,4.30088472366333,0.38394540548324585,4.137025356292725,6.272562026977539,4.655515193939209
seg+pos,1,"(3.0, 20.0, 0.7, 0.3)",4.990476608276367,0.7029802799224854,4.978534698486328,6.981264591217041,4.643108367919922,0.3491562008857727,4.5315399169921875,6.7365007400512695,4.361441135406494,0.4284568428993225,4.0737409591674805,6.464365005493164,4.665008703867595
seg+pos,1,"(3.0, 20.0, 0.7, 0.3)",4.976747035980225,0.6548129320144653,5.439317226409912,6.508917331695557,4.508957862854004,0.2960382401943207,4.51863431930542,6.44370698928833,4.315181255340576,0.39547643065452576,4.413274765014648,6.026182651519775,4.600295384724935
seg+pos,1,"(3.0, 20.0, 0.7, 0.3)",4.849189281463623,0.69234299659729,4.88262414932251,6.734299182891846,4.899271488189697,0.25865739583969116,4.642585754394531,7.2977800369262695,4.62922477722168,0.3423942029476166,4.258332252502441,6.9786553382873535,4.792561848958333
seg+pos,1,"(3.0, 20.0, 0.7, 0.3)",4.459236145019531,0.38415560126304626,4.341958045959473,6.457320690155029,4.7983269691467285,0.5302965044975281,4.60939359664917,6.957120895385742,4.202322483062744,0.46419137716293335,3.9411733150482178,6.188762664794922,4.486628532409668
seg+pos,1,"(3.0, 20.0, 0.7, 0.3)",4.741515159606934,0.5218963623046875,4.4892120361328125,6.9413347244262695,4.84583044052124,0.36100444197654724,4.644942283630371,7.116639614105225,4.284902095794678,0.467972993850708,4.032448768615723,6.299015998840332,4.624082565307617
seg+pos,1,"(3.0, 20.0, 0.7, 0.3)",4.834125518798828,0.5988179445266724,4.7652058601379395,6.857802867889404,4.731910705566406,0.36686044931411743,4.745179176330566,6.733281135559082,4.44208288192749,0.6407452821731567,4.134395599365234,6.504234790802002,4.669373035430908
seg+pos,1,"(3.0, 20.0, 0.7, 0.3)",5.3404364585876465,0.6333292722702026,5.348659515380859,7.504724502563477,4.361995220184326,0.2433805763721466,4.138383865356445,6.486505508422852,4.618572235107422,0.5854778289794922,4.375234127044678,6.723337650299072,4.773667971293132
seg+pos,1,"(3.0, 20.0, 0.7, 0.3)",5.1224045753479,0.5491313338279724,5.114780426025391,7.24077033996582,4.929122447967529,0.6420226097106934,4.96436071395874,6.8725457191467285,4.363691329956055,0.3156026005744934,4.249983310699463,6.345747947692871,4.805072784423828
seg+pos,1,"(3.0, 20.0, 0.7, 0.3)",4.417169570922852,0.6360546350479126,4.388197898864746,6.19127082824707,4.586421012878418,0.3671284317970276,4.161740303039551,6.958466529846191,4.159729957580566,0.39046511054039,3.8499255180358887,6.209195137023926,4.387773513793945
seg+pos,1,"(3.0, 20.0, 0.7, 0.6)",4.6767706871032715,0.29304951429367065,4.4533610343933105,6.923436164855957,4.327603340148926,0.5061315298080444,4.299668788909912,6.1192946434021,3.6030774116516113,0.37718114256858826,3.0656185150146484,5.629411697387695,4.2024838129679365
seg+pos,1,"(3.0, 20.0, 0.7, 0.6)",4.947328567504883,0.567886471748352,5.125723361968994,6.790215015411377,4.563517093658447,0.4651070833206177,4.300375461578369,6.71823263168335,4.08656120300293,0.41456741094589233,3.8967339992523193,5.971155166625977,4.532468954722087
seg+pos,1,"(3.0, 20.0, 0.7, 0.6)",5.202651023864746,0.5617050528526306,5.257609844207764,7.289668560028076,4.72569465637207,0.40743011236190796,4.548593997955322,6.895840167999268,4.144023418426514,0.2150880992412567,3.930846929550171,6.170553684234619,4.690789699554443
seg+pos,1,"(3.0, 20.0, 0.7, 0.6)",5.0327863693237305,0.5087844133377075,4.953181743621826,7.20039176940918,4.5939226150512695,0.3314598798751831,4.535158157348633,6.619977951049805,3.9760818481445312,0.4234763979911804,3.673393487930298,5.918435096740723,4.534263610839844
seg+pos,1,"(3.0, 20.0, 0.7, 0.6)",4.969069004058838,0.6158239245414734,5.005316257476807,6.94201135635376,4.816390037536621,0.5258354544639587,5.013269424438477,6.599766731262207,3.9572927951812744,0.28377553820610046,3.7397568225860596,5.870298862457275,4.580917278925578
seg+pos,1,"(3.0, 20.0, 0.7, 0.6)",4.117095470428467,0.39589256048202515,4.093693733215332,5.857975482940674,4.7686567306518555,0.5039763450622559,4.691807270050049,6.8138203620910645,3.7291321754455566,0.30132484436035156,3.5572760105133057,5.483053684234619,4.20496145884196
seg+pos,1,"(3.0, 20.0, 0.7, 0.6)",4.5047502517700195,0.28972992300987244,4.685348033905029,6.269545555114746,5.005609512329102,0.6411018967628479,4.959077835083008,7.066528797149658,3.866015911102295,0.34085506200790405,3.8240041732788086,5.535025119781494,4.458791891733806
seg+pos,1,"(3.0, 20.0, 0.7, 0.6)",5.182333946228027,0.6894165277481079,5.118496417999268,7.319825649261475,4.811830997467041,0.6328178644180298,5.0475945472717285,6.504843235015869,4.506152629852295,0.36509498953819275,4.3398966789245605,6.5836663246154785,4.833439191182454
seg+pos,1,"(3.0, 20.0, 0.7, 0.6)",4.909297943115234,0.4533771872520447,4.983598232269287,6.89157772064209,4.785486221313477,0.6018483638763428,4.671085357666016,6.830796718597412,4.0964250564575195,0.34496912360191345,3.9157094955444336,6.008581638336182,4.59706974029541
seg+pos,1,"(3.0, 20.0, 0.7, 0.6)",4.338406562805176,0.45777177810668945,3.9318056106567383,6.536070823669434,4.8380608558654785,0.7492799162864685,4.793756008148193,6.769495010375977,3.8139705657958984,0.19108432531356812,3.685884475708008,5.6141581535339355,4.3301459948221845
seg+pos,1,"(3.0, 20.0, 0.7, 0.6)",4.584584712982178,0.22654365003108978,4.441107273101807,6.739466190338135,4.733746528625488,0.49375948309898376,4.879971504211426,6.544439315795898,3.791534900665283,0.25220048427581787,3.4493844509124756,5.767224311828613,4.369955380757649
seg+pos,1,"(3.0, 20.0, 0.7, 0.6)",4.8239545822143555,0.31671255826950073,4.917015075683594,6.811159610748291,4.635842800140381,0.44810813665390015,4.47744607925415,6.7270402908325195,4.038040637969971,0.17053431272506714,3.8975160121917725,5.963569164276123,4.499279340108235
seg+pos,1,"(3.0, 20.0, 0.7, 0.6)",5.088502883911133,0.6192972660064697,5.163161277770996,7.076554775238037,4.766462802886963,0.3879847526550293,4.685758113861084,6.868004322052002,4.258105278015137,0.29069846868515015,3.955828905105591,6.39149284362793,4.704356988271077
seg+pos,1,"(3.0, 20.0, 0.7, 0.6)",4.856166839599609,0.7850327491760254,4.855485439300537,6.735833168029785,4.744015693664551,0.6345690488815308,4.775511264801025,6.609188556671143,4.10322380065918,0.5479374527931213,3.929502010345459,5.9178466796875,4.56780211130778
seg+pos,1,"(3.0, 20.0, 0.7, 0.6)",4.990682125091553,0.5556803941726685,5.09583044052124,6.932458400726318,4.822152614593506,0.401106595993042,4.743772983551025,6.941015243530273,3.840494155883789,0.1170557364821434,3.7458531856536865,5.653645038604736,4.551109631856282
seg+pos,1,"(3.0, 20.0, 0.7, -0.3)",4.772122383117676,0.2594784200191498,4.709791660308838,6.917212009429932,5.0169525146484375,0.34510013461112976,4.773022174835205,7.4171223640441895,5.159111499786377,0.4446380138397217,5.085183143615723,7.408952236175537,4.982728799184163
seg+pos,1,"(3.0, 20.0, 0.7, -0.3)",4.880948066711426,0.45186647772789,4.970567226409912,6.835519790649414,4.501099109649658,0.5209839344024658,4.42413854598999,6.415037155151367,4.938393592834473,0.4983055293560028,4.905206203460693,7.020853042602539,4.773480256398519
seg+pos,1,"(3.0, 20.0, 0.7, -0.3)",4.419668674468994,0.3618485927581787,4.503242492675781,6.208935260772705,4.738096714019775,0.27088332176208496,4.413536548614502,7.124447822570801,4.791599750518799,0.34905967116355896,4.756824016571045,6.876779079437256,4.6497883796691895
seg+pos,1,"(3.0, 20.0, 0.7, -0.3)",4.6353535652160645,0.5079112648963928,4.343785285949707,6.831895351409912,4.95314884185791,0.4936576783657074,5.133755683898926,6.830768585205078,4.934403896331787,0.5767503976821899,4.908347129821777,6.971685886383057,4.840968767801921
seg+pos,1,"(3.0, 20.0, 0.7, -0.3)",4.842569828033447,0.6905384063720703,4.84023904800415,6.761223316192627,5.409487724304199,0.58786940574646,5.514532089233398,7.529807090759277,5.21397590637207,0.7636618614196777,5.273024559020996,7.208919048309326,5.155344486236572
seg+pos,1,"(3.0, 20.0, 0.7, -0.3)",5.3117570877075195,0.6318587064743042,5.20065450668335,7.582812786102295,4.864108085632324,0.5583055019378662,5.147302627563477,6.568207263946533,5.326831340789795,0.7094628214836121,5.507719993591309,7.277035236358643,5.16756550470988
seg+pos,1,"(3.0, 20.0, 0.7, -0.3)",4.584845542907715,0.565974235534668,4.616361618041992,6.4081926345825195,4.992709636688232,0.5869628190994263,4.879915714263916,7.138925075531006,4.977359771728516,0.6314659714698792,4.86519718170166,7.095320701599121,4.851638317108154
seg+pos,1,"(3.0, 20.0, 0.7, -0.3)",4.5469160079956055,0.5131444931030273,3.998276472091675,6.9572954177856445,4.857357501983643,0.4889485239982605,4.777543067932129,6.9533610343933105,4.905954360961914,0.48756858706474304,4.612828731536865,7.2383341789245605,4.770075956980388
seg+pos,1,"(3.0, 20.0, 0.7, -0.3)",4.971951484680176,0.5939668416976929,4.729580879211426,7.234929084777832,4.826152801513672,0.5638753771781921,4.568153381347656,7.051358222961426,5.087732315063477,0.6670560836791992,4.750971794128418,7.46480655670166,4.961945533752441
seg+pos,1,"(3.0, 20.0, 0.7, -0.3)",4.716012477874756,0.5417925715446472,4.9427056312561035,6.415882110595703,4.571407318115234,0.20553606748580933,4.777129173278809,6.380702972412109,4.868281364440918,0.40340811014175415,4.958194732666016,6.839079856872559,4.71856705347697
seg+pos,1,"(3.0, 20.0, 0.7, -0.3)",4.566994667053223,0.3647245764732361,4.697910785675049,6.375588417053223,4.539275646209717,0.431883305311203,4.360411643981934,6.613859176635742,4.619007110595703,0.33408889174461365,4.596255779266357,6.619413375854492,4.575092474619548
seg+pos,1,"(3.0, 20.0, 0.7, -0.3)",4.393956661224365,0.575908899307251,4.186944961547852,6.363145351409912,4.705741882324219,0.5760679841041565,4.524507522583008,6.792980670928955,4.705361366271973,0.5923261642456055,4.6609416007995605,6.648105621337891,4.6016866366068525
seg+pos,1,"(3.0, 20.0, 0.7, -0.3)",4.95033073425293,0.29244863986968994,4.822897434234619,7.227555751800537,4.745126247406006,0.42575010657310486,4.77833366394043,6.705477237701416,5.102014541625977,0.3004133403301239,5.039154052734375,7.380998134613037,4.932490507761638
seg+pos,1,"(3.0, 20.0, 0.7, -0.3)",5.009775161743164,0.8207473158836365,4.940443515777588,7.012505531311035,4.798702239990234,0.364142507314682,4.889100551605225,6.7550225257873535,5.027825832366943,0.5259321928024292,5.194424152374268,6.939024925231934,4.94543441136678
seg+pos,1,"(3.0, 20.0, 0.7, -0.3)",4.921411991119385,0.7241484522819519,4.760909557342529,7.019114971160889,4.746800899505615,0.5679149031639099,4.8024210929870605,6.61989688873291,4.993085861206055,0.6614824533462524,4.994246006011963,6.991126537322998,4.887099583943685
seg+pos,2,"(1.5, 8.0, 0.3, 0.0)",5.208935260772705,0.5891901254653931,5.524402618408203,7.02565860748291,4.678097724914551,0.5788118839263916,4.588453769683838,6.659720420837402,4.781261444091797,0.5827645063400269,4.9724321365356445,6.527858257293701,4.889431476593018
seg+pos,2,"(1.5, 8.0, 0.3, 0.0)",5.175786018371582,0.5451974868774414,5.390842437744141,7.09792423248291,4.769357204437256,0.3512357175350189,5.037469863891602,6.540377140045166,4.9770708084106445,0.37564724683761597,5.242873668670654,6.835002422332764,4.974071343739827
seg+pos,2,"(1.5, 8.0, 0.3, 0.0)",5.079506874084473,0.6172291040420532,5.286441802978516,6.9320855140686035,4.794975280761719,0.5041311979293823,5.025278091430664,6.545063018798828,4.933311462402344,0.5197494029998779,5.2385573387146,6.665093898773193,4.935931205749512
seg+pos,2,"(1.5, 8.0, 0.3, 0.0)",5.093107223510742,0.4655762314796448,5.382739543914795,6.939258575439453,5.047210693359375,0.9628483653068542,5.414737701416016,6.564774036407471,4.854022026062012,0.5443074107170105,5.2041850090026855,6.492959022521973,4.99811331431071
seg+pos,2,"(1.5, 8.0, 0.3, 0.0)",5.22568941116333,0.43921828269958496,5.494699001312256,7.165821075439453,5.077813148498535,0.7576469779014587,5.355299472808838,6.794250965118408,4.8964409828186035,0.5844202041625977,5.0397844314575195,6.743260383605957,5.066647847493489
seg+pos,2,"(1.5, 8.0, 0.3, 0.0)",5.117095947265625,0.6763677000999451,5.316791534423828,6.966968059539795,5.207073211669922,0.6218916177749634,5.429213523864746,7.101170539855957,5.033888816833496,0.5716127753257751,5.103989601135254,7.023300647735596,5.119352658589681
seg+pos,2,"(1.5, 8.0, 0.3, 0.0)",5.062896728515625,0.5505837202072144,5.1892008781433105,7.019199848175049,4.82125997543335,0.5844524502754211,5.231624126434326,6.36634635925293,5.041637420654297,0.7759304046630859,5.292248249053955,6.759814739227295,4.975264708201091
seg+pos,2,"(1.5, 8.0, 0.3, 0.0)",5.256025314331055,0.7126380801200867,5.4502129554748535,7.158785343170166,5.064960956573486,0.7816872000694275,5.39483118057251,6.711987018585205,5.32504940032959,0.7398583292961121,5.8513641357421875,6.914977073669434,5.21534522374471
seg+pos,2,"(1.5, 8.0, 0.3, 0.0)",4.909544944763184,0.5661789178848267,4.776248931884766,7.0474724769592285,4.565914154052734,0.42001816630363464,4.787150859832764,6.2581682205200195,4.5851850509643555,0.3874547481536865,4.674388408660889,6.433396339416504,4.686881383260091
seg+pos,2,"(1.5, 8.0, 0.3, 0.0)",4.922171592712402,0.6594541072845459,5.0608367919921875,6.750914573669434,4.6991496086120605,0.5584310293197632,4.873024940490723,6.436375617980957,4.794029235839844,0.6522965431213379,4.82307767868042,6.676550388336182,4.8051168123881025
seg+pos,2,"(1.5, 8.0, 0.3, 0.0)",5.026761054992676,0.6878229975700378,5.154531955718994,6.901576519012451,4.809196949005127,0.6463252902030945,4.90652322769165,6.633195877075195,5.132627964019775,0.8553562164306641,5.1806159019470215,7.058765888214111,4.989528656005859
seg+pos,2,"(1.5, 8.0, 0.3, 0.0)",5.020461559295654,0.5181781649589539,5.1135759353637695,7.005323886871338,5.153938293457031,0.5194231271743774,5.447679042816162,6.999206066131592,4.8923187255859375,0.46904224157333374,5.056246280670166,6.769903659820557,5.022239526112874
seg+pos,2,"(1.5, 8.0, 0.3, 0.0)",5.0611724853515625,0.6550596952438354,5.209775447845459,6.946161270141602,5.1821794509887695,0.7697007060050964,5.537960529327393,6.862927436828613,5.1006951332092285,0.7924989461898804,5.37089204788208,6.818896770477295,5.1146823565165205
seg+pos,2,"(1.5, 8.0, 0.3, 0.0)",5.172697067260742,0.7086169123649597,5.3491034507751465,7.056634902954102,4.993840217590332,0.796468198299408,5.040458679199219,6.884469509124756,5.038141250610352,0.647419273853302,5.186551570892334,6.916218280792236,5.068226178487142
seg+pos,2,"(1.5, 8.0, 0.3, 0.0)",5.1569390296936035,0.6836519241333008,5.247038841247559,7.131433486938477,4.957918643951416,0.7108330726623535,4.997473239898682,6.8785576820373535,4.952859878540039,0.9019626379013062,4.934350490570068,6.841014862060547,5.0225725173950195
seg+pos,2,"(1.5, 8.0, 0.3, 0.3)",4.685023307800293,0.3626553416252136,4.611937046051025,6.753048896789551,4.998741626739502,0.82342529296875,5.152060031890869,6.7724928855896,4.576672554016113,0.35266637802124023,4.533229351043701,6.569657802581787,4.75347916285197
seg+pos,2,"(1.5, 8.0, 0.3, 0.3)",5.0960235595703125,0.6707618236541748,5.104010581970215,7.130466461181641,4.863661289215088,0.4991007447242737,5.068317413330078,6.6734185218811035,4.670563697814941,0.6756274700164795,4.642002582550049,6.542943000793457,4.876749515533447
seg+pos,2,"(1.5, 8.0, 0.3, 0.3)",5.373475074768066,0.6959823369979858,5.631997108459473,7.273797512054443,4.940014839172363,0.6899751424789429,5.137823581695557,6.703762054443359,4.910634994506836,0.6623183488845825,5.144960880279541,6.637070178985596,5.074708302815755
seg+pos,2,"(1.5, 8.0, 0.3, 0.3)",4.8440656661987305,0.3347080945968628,4.9690375328063965,6.800335884094238,4.887149333953857,0.6864875555038452,5.221978664398193,6.491087913513184,4.646121978759766,0.33889901638031006,4.8131794929504395,6.467013835906982,4.792445659637451
seg+pos,2,"(1.5, 8.0, 0.3, 0.3)",4.821399211883545,0.5298017263412476,4.849052906036377,6.774483680725098,4.870903968811035,0.6508086919784546,5.14018440246582,6.549360275268555,4.545140743255615,0.5256363749504089,4.636697769165039,6.30873966217041,4.7458146413167315
seg+pos,2,"(1.5, 8.0, 0.3, 0.3)",4.957306861877441,0.6115310192108154,4.700379848480225,7.219976902008057,4.952118396759033,0.6059403419494629,5.2965826988220215,6.613583087921143,4.6208367347717285,0.3275502622127533,4.451788425445557,6.771402359008789,4.843420664469401
seg+pos,2,"(1.5, 8.0, 0.3, 0.3)",5.206788539886475,0.7594242095947266,5.203711032867432,7.262495040893555,5.096405982971191,0.9257799386978149,5.182582855224609,6.935133457183838,4.895338535308838,0.7788578867912292,4.738063335418701,6.952528476715088,5.066177686055501
seg+pos,2,"(1.5, 8.0, 0.3, 0.3)",4.967653751373291,0.46329256892204285,4.97960090637207,7.034643650054932,4.702208995819092,0.2457513064146042,4.983253479003906,6.477991580963135,4.5822601318359375,0.48336803913116455,4.643996715545654,6.412320137023926,4.750707626342773
seg+pos,2,"(1.5, 8.0, 0.3, 0.3)",5.258029460906982,0.5270155072212219,5.264093399047852,7.435511589050293,5.12998104095459,0.8793344497680664,5.5369486808776855,6.684849739074707,4.657976150512695,0.37825465202331543,4.892484188079834,6.398725509643555,5.015328884124756
seg+pos,2,"(1.5, 8.0, 0.3, 0.3)",5.129051208496094,0.8783509135246277,5.034334659576416,7.1856303215026855,4.706421375274658,0.5175607204437256,5.026747703552246,6.319416046142578,4.567700386047363,0.559736430644989,4.734978199005127,6.250253677368164,4.801057656606038
seg+pos,2,"(1.5, 8.0, 0.3, 0.3)",5.161013603210449,0.4107605218887329,5.442090034484863,7.072362899780273,5.079813480377197,0.6477581262588501,5.405323028564453,6.799867630004883,4.9254560470581055,0.43784695863723755,4.928074836730957,6.99404239654541,5.055427710215251
seg+pos,2,"(1.5, 8.0, 0.3, 0.3)",5.266861915588379,0.5746781826019287,5.381505012512207,7.317842483520508,5.038501262664795,0.6178854703903198,5.453022003173828,6.664264678955078,4.790926933288574,0.3636133670806885,4.940449237823486,6.684781074523926,5.032096703847249
seg+pos,2,"(1.5, 8.0, 0.3, 0.3)",5.095118522644043,0.547372043132782,5.064871311187744,7.2243266105651855,5.040116786956787,0.5719068050384521,5.160925388336182,6.981560230255127,4.842104911804199,0.558982789516449,5.067452430725098,6.5935845375061035,4.992446740468343
seg+pos,2,"(1.5, 8.0, 0.3, 0.3)",5.125735759735107,0.6943581104278564,5.51612663269043,6.7805962562561035,4.797913074493408,0.5100247859954834,5.256707668304443,6.31814432144165,4.669375896453857,0.6758620738983154,4.890202045440674,6.2917094230651855,4.864341576894124
seg+pos,2,"(1.5, 8.0, 0.3, 0.3)",4.829943656921387,0.5878263711929321,5.020453453063965,6.597335338592529,4.786632537841797,0.44241103529930115,4.904337406158447,6.673952579498291,4.665213108062744,0.5151841044425964,4.751397609710693,6.49442720413208,4.7605964342753095
seg+pos,2,"(1.5, 8.0, 0.3, 0.6)",4.807061195373535,0.6799206137657166,4.7516913414001465,6.767265796661377,4.989378452301025,0.48706984519958496,5.295411586761475,6.761335372924805,4.23590087890625,0.4262744188308716,4.180361270904541,6.0497307777404785,4.6774468421936035
seg+pos,2,"(1.5, 8.0, 0.3, 0.6)",5.059874534606934,0.6039478182792664,5.223342418670654,6.952988147735596,5.149799346923828,0.6793951392173767,5.541510105133057,6.821352481842041,4.1407928466796875,0.16147135198116302,4.22685432434082,5.8913421630859375,4.783488909403483
seg+pos,2,"(1.5, 8.0, 0.3, 0.6)",4.910216331481934,0.4266849756240845,5.074188232421875,6.815567493438721,4.930965423583984,0.6811237335205078,5.063225746154785,6.760171413421631,4.075367450714111,0.29811617732048035,4.144424915313721,5.74965763092041,4.63884973526001
seg+pos,2,"(1.5, 8.0, 0.3, 0.6)",5.107547283172607,0.4423840045928955,5.278584003448486,7.089663982391357,4.901456356048584,0.6601784229278564,5.31487512588501,6.445550918579102,4.180490493774414,0.3530959486961365,4.226326942443848,5.901144027709961,4.729831377665202
seg+pos,2,"(1.5, 8.0, 0.3, 0.6)",5.079314231872559,0.934015154838562,5.198055267333984,6.873787879943848,4.664732456207275,0.3313477039337158,5.034986972808838,6.294501781463623,4.204143524169922,0.32050275802612305,4.252467155456543,5.948269367218018,4.649396737416585
seg+pos,2,"(1.5, 8.0, 0.3, 0.6)",5.198734283447266,0.5872329473495483,5.3504557609558105,7.175398349761963,4.845564365386963,0.4381820857524872,5.073237895965576,6.652068138122559,4.175387382507324,0.31530049443244934,4.313892364501953,5.818462371826172,4.739895343780518
seg+pos,2,"(1.5, 8.0, 0.3, 0.6)",5.012997627258301,0.631627082824707,4.901794910430908,7.146370887756348,4.957653045654297,0.6427122354507446,5.069273948669434,6.837543487548828,4.290830612182617,0.7618736028671265,4.309281826019287,5.901129245758057,4.753827095031738
seg+pos,2,"(1.5, 8.0, 0.3, 0.6)",5.016395568847656,0.8400570154190063,5.097733974456787,6.8625969886779785,5.197486877441406,1.0161212682724,5.736367225646973,6.5884690284729,4.446921348571777,0.450791597366333,4.607941627502441,6.130270004272461,4.886934598286946
seg+pos,2,"(1.5, 8.0, 0.3, 0.6)",5.248477935791016,0.4404705762863159,5.432829856872559,7.283205509185791,4.697327613830566,0.39338231086730957,4.873273849487305,6.507817268371582,4.325605392456055,0.5546361207962036,4.496595859527588,5.89506196975708,4.757136980692546
seg+pos,2,"(1.5, 8.0, 0.3, 0.6)",5.052842140197754,0.3118641972541809,5.027667999267578,7.266160488128662,4.77217960357666,0.3066117465496063,4.916726112365723,6.688664436340332,4.417823791503906,0.34392064809799194,4.257688045501709,6.45822286605835,4.7476151784261065
seg+pos,2,"(1.5, 8.0, 0.3, 0.6)",5.29081392288208,0.8107513189315796,5.570332050323486,7.079018592834473,5.001210689544678,0.620936393737793,5.295549392700195,6.7285380363464355,4.260593891143799,0.4733247756958008,4.368443012237549,5.9007158279418945,4.850872834523519
seg+pos,2,"(1.5, 8.0, 0.3, 0.6)",5.112029075622559,0.37760835886001587,5.421586990356445,6.987587928771973,4.515567302703857,0.43029671907424927,4.3926544189453125,6.523989200592041,4.0843963623046875,0.31259363889694214,3.9641857147216797,5.945439338684082,4.570664246877034
seg+pos,2,"(1.5, 8.0, 0.3, 0.6)",4.751314640045166,0.4270957112312317,4.9669718742370605,6.53145170211792,4.698927402496338,0.6311230063438416,4.875340461730957,6.399962902069092,3.9635348320007324,0.42660224437713623,4.011078834533691,5.548422336578369,4.471258958180745
seg+pos,2,"(1.5, 8.0, 0.3, 0.6)",5.1922712326049805,0.943092942237854,5.435275554656982,6.910426616668701,4.9421844482421875,0.7544531226158142,5.250245571136475,6.566922187805176,4.411495685577393,0.870913028717041,4.533183574676514,5.923923492431641,4.8486504554748535
