method,config,edge_mae,ler_mae,lwr_mae,seed
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.19887594133615494,0.019336700439453125,0.03945302963256836,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.19107311964035034,0.012510061264038086,0.023272991180419922,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.18115726858377457,0.01541048288345337,0.004755496978759766,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.19146180897951126,0.00654149055480957,0.015320301055908203,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.18714425712823868,0.02137964963912964,0.038358092308044434,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.19215407967567444,0.011749207973480225,0.03228604793548584,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.18376494944095612,0.006463408470153809,0.004467129707336426,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.18375040590763092,0.010930299758911133,0.03508317470550537,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.18081191927194595,0.008147060871124268,0.015047788619995117,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.20054422318935394,0.0045830607414245605,0.003947257995605469,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.18579482287168503,0.00554502010345459,0.010173797607421875,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.18751270323991776,0.010068297386169434,0.006833791732788086,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.19061702489852905,0.004259705543518066,0.0069696903228759766,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.18229177594184875,0.012667953968048096,0.0242917537689209,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.17831142246723175,0.019632279872894287,0.031203150749206543,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.1900077536702156,0.020704686641693115,0.008670806884765625,0
